t,semaforoV2_se_—_rojo,semaforoV2_se_—_verde,semaforoV2_se_—_t_restante,boton_pwm_cs_—_salida
186.750,0.0000,1.0000,15.0000,0.0000
186.800,0.0000,1.0000,15.0000,0.0000
186.850,0.0000,1.0000,15.0000,0.0000
186.900,0.0000,1.0000,15.0000,0.0000
186.950,0.0000,1.0000,15.0000,0.0000
187.000,0.0000,1.0000,15.0000,0.0000
187.050,0.0000,1.0000,15.0000,0.0000
187.100,0.0000,1.0000,15.0000,0.0000
187.150,0.0000,1.0000,15.0000,0.0000
187.200,0.0000,1.0000,15.0000,0.0000
187.250,0.0000,1.0000,15.0000,0.0000
187.300,0.0000,1.0000,15.0000,0.0000
187.350,0.0000,1.0000,15.0000,0.0000
187.400,0.0000,1.0000,15.0000,0.0000
187.450,0.0000,1.0000,15.0000,0.0000
187.500,0.0000,1.0000,15.0000,0.0000
187.550,0.0000,1.0000,15.0000,0.0000
187.600,0.0000,1.0000,15.0000,0.0000
187.650,0.0000,1.0000,15.0000,0.0000
187.700,0.0000,1.0000,15.0000,0.0000
187.750,0.0000,1.0000,15.0000,0.0000
187.800,0.0000,1.0000,15.0000,0.0000
187.850,0.0000,1.0000,15.0000,0.0000
187.900,0.0000,1.0000,15.0000,0.0000
187.950,0.0000,1.0000,15.0000,0.0000
188.000,0.0000,1.0000,15.0000,0.0000
188.050,0.0000,1.0000,15.0000,0.0000
188.100,0.0000,1.0000,15.0000,0.0000
188.150,0.0000,1.0000,15.0000,0.0000
188.200,0.0000,1.0000,15.0000,0.0000
188.250,0.0000,1.0000,15.0000,0.0000
188.300,0.0000,1.0000,15.0000,0.0000
188.350,0.0000,1.0000,15.0000,0.0000
188.400,0.0000,1.0000,15.0000,0.0000
188.450,0.0000,1.0000,15.0000,0.0000
188.500,0.0000,1.0000,15.0000,0.0000
188.550,0.0000,1.0000,15.0000,0.0000
188.600,0.0000,1.0000,15.0000,0.0000
188.650,0.0000,1.0000,15.0000,0.0000
188.700,0.0000,1.0000,15.0000,0.0000
188.750,0.0000,1.0000,15.0000,0.0000
188.800,0.0000,1.0000,15.0000,0.0000
188.850,0.0000,1.0000,15.0000,0.0000
188.900,0.0000,1.0000,15.0000,0.0000
188.950,0.0000,1.0000,15.0000,0.0000
189.000,0.0000,1.0000,15.0000,0.0000
189.050,0.0000,1.0000,15.0000,0.0000
189.100,0.0000,1.0000,15.0000,0.0000
189.150,0.0000,1.0000,15.0000,0.0000
189.200,0.0000,1.0000,15.0000,0.0000
189.250,0.0000,1.0000,15.0000,0.0000
189.300,0.0000,1.0000,15.0000,0.0000
189.350,0.0000,1.0000,15.0000,0.0000
189.400,0.0000,1.0000,15.0000,0.0000
189.450,0.0000,1.0000,15.0000,0.0000
189.500,0.0000,1.0000,15.0000,0.0000
189.550,0.0000,1.0000,15.0000,0.0000
189.600,0.0000,1.0000,15.0000,0.0000
189.650,0.0000,1.0000,15.0000,0.0000
189.700,0.0000,1.0000,15.0000,0.0000
189.750,0.0000,1.0000,15.0000,0.0000
189.800,0.0000,1.0000,15.0000,0.0000
189.850,0.0000,1.0000,15.0000,0.0000
189.900,0.0000,1.0000,15.0000,0.0000
189.950,0.0000,1.0000,15.0000,0.0000
190.000,0.0000,1.0000,15.0000,0.0000
190.050,1.0000,0.0000,30.0000,0.0000
190.100,1.0000,0.0000,30.0000,0.0000
190.150,1.0000,0.0000,30.0000,0.0000
190.200,1.0000,0.0000,30.0000,0.0000
190.250,1.0000,0.0000,30.0000,0.0000
190.300,1.0000,0.0000,30.0000,0.0000
190.350,1.0000,0.0000,30.0000,0.0000
190.400,1.0000,0.0000,30.0000,0.0000
190.450,1.0000,0.0000,30.0000,0.0000
190.500,1.0000,0.0000,30.0000,0.0000
190.550,1.0000,0.0000,30.0000,0.0000
190.600,1.0000,0.0000,30.0000,0.0000
190.650,1.0000,0.0000,30.0000,0.0000
190.700,1.0000,0.0000,30.0000,0.0000
190.750,1.0000,0.0000,30.0000,0.0000
190.800,1.0000,0.0000,30.0000,0.0000
190.850,1.0000,0.0000,30.0000,0.0000
190.900,1.0000,0.0000,30.0000,0.0000
190.950,1.0000,0.0000,30.0000,0.0000
191.000,1.0000,0.0000,30.0000,0.0000
191.050,1.0000,0.0000,30.0000,0.0000
191.100,1.0000,0.0000,30.0000,0.0000
191.150,1.0000,0.0000,30.0000,0.0000
191.200,1.0000,0.0000,30.0000,0.0000
191.250,1.0000,0.0000,30.0000,0.0000
191.300,1.0000,0.0000,30.0000,0.0000
191.350,1.0000,0.0000,30.0000,0.0000
191.400,1.0000,0.0000,30.0000,0.0000
191.450,1.0000,0.0000,30.0000,0.0000
191.500,1.0000,0.0000,30.0000,0.0000
191.550,1.0000,0.0000,30.0000,0.0000
191.600,1.0000,0.0000,30.0000,0.0000
191.650,1.0000,0.0000,30.0000,0.0000
191.700,1.0000,0.0000,30.0000,0.0000
191.750,1.0000,0.0000,30.0000,0.0000
191.800,1.0000,0.0000,30.0000,0.0000
191.850,1.0000,0.0000,30.0000,0.0000
191.900,1.0000,0.0000,30.0000,0.0000
191.950,1.0000,0.0000,30.0000,0.0000
192.000,1.0000,0.0000,30.0000,0.0000
192.050,1.0000,0.0000,30.0000,0.0000
192.100,1.0000,0.0000,30.0000,0.0000
192.150,1.0000,0.0000,30.0000,0.0000
192.200,1.0000,0.0000,30.0000,0.0000
192.250,1.0000,0.0000,30.0000,0.0000
192.300,1.0000,0.0000,30.0000,0.0000
192.350,1.0000,0.0000,30.0000,0.0000
192.400,1.0000,0.0000,30.0000,0.0000
192.450,1.0000,0.0000,30.0000,0.0000
192.500,1.0000,0.0000,30.0000,0.0000
192.550,1.0000,0.0000,30.0000,0.0000
192.600,1.0000,0.0000,30.0000,0.0000
192.650,1.0000,0.0000,30.0000,0.0000
192.700,1.0000,0.0000,30.0000,0.0000
192.750,1.0000,0.0000,30.0000,0.0000
192.800,1.0000,0.0000,30.0000,0.0000
192.850,1.0000,0.0000,30.0000,0.0000
192.900,1.0000,0.0000,30.0000,0.0000
192.950,1.0000,0.0000,30.0000,0.0000
193.000,1.0000,0.0000,30.0000,0.0000
193.050,1.0000,0.0000,30.0000,0.0000
193.100,1.0000,0.0000,30.0000,0.0000
193.150,1.0000,0.0000,30.0000,0.0000
193.200,1.0000,0.0000,30.0000,0.0000
193.250,1.0000,0.0000,30.0000,0.0000
193.300,1.0000,0.0000,30.0000,0.0000
193.350,1.0000,0.0000,30.0000,0.0000
193.400,1.0000,0.0000,30.0000,0.0000
193.450,1.0000,0.0000,30.0000,0.0000
193.500,1.0000,0.0000,30.0000,0.0000
193.550,1.0000,0.0000,30.0000,0.0000
193.600,1.0000,0.0000,30.0000,0.0000
193.650,1.0000,0.0000,30.0000,0.0000
193.700,1.0000,0.0000,30.0000,0.0000
193.750,1.0000,0.0000,30.0000,0.0000
193.800,1.0000,0.0000,30.0000,0.0000
193.850,1.0000,0.0000,30.0000,0.0000
193.900,1.0000,0.0000,30.0000,0.0000
193.950,1.0000,0.0000,30.0000,0.0000
194.000,1.0000,0.0000,30.0000,0.0000
194.050,1.0000,0.0000,30.0000,0.0000
194.100,1.0000,0.0000,30.0000,0.0000
194.150,1.0000,0.0000,30.0000,0.0000
194.200,1.0000,0.0000,30.0000,0.0000
194.250,1.0000,0.0000,30.0000,0.0000
194.300,1.0000,0.0000,30.0000,0.0000
194.350,1.0000,0.0000,30.0000,0.0000
194.400,1.0000,0.0000,30.0000,0.0000
194.450,1.0000,0.0000,30.0000,0.0000
194.500,1.0000,0.0000,30.0000,0.0000
194.550,1.0000,0.0000,30.0000,0.0000
194.600,1.0000,0.0000,30.0000,0.0000
194.650,1.0000,0.0000,30.0000,0.0000
194.700,1.0000,0.0000,30.0000,0.0000
194.750,1.0000,0.0000,30.0000,0.0000
194.800,1.0000,0.0000,30.0000,0.0000
194.850,1.0000,0.0000,30.0000,0.0000
194.900,1.0000,0.0000,30.0000,0.0000
194.950,1.0000,0.0000,30.0000,0.0000
195.000,1.0000,0.0000,30.0000,0.0000
195.050,1.0000,0.0000,30.0000,0.0000
195.100,1.0000,0.0000,30.0000,0.0000
195.150,1.0000,0.0000,30.0000,0.0000
195.200,1.0000,0.0000,30.0000,0.0000
195.250,1.0000,0.0000,30.0000,0.0000
195.300,1.0000,0.0000,30.0000,0.0000
195.350,1.0000,0.0000,30.0000,0.0000
195.400,1.0000,0.0000,30.0000,0.0000
195.450,1.0000,0.0000,30.0000,0.0000
195.500,1.0000,0.0000,30.0000,0.0000
195.550,1.0000,0.0000,30.0000,0.0000
195.600,1.0000,0.0000,30.0000,0.0000
195.650,1.0000,0.0000,30.0000,0.0000
195.700,1.0000,0.0000,30.0000,0.0000
195.750,1.0000,0.0000,30.0000,0.0000
195.800,1.0000,0.0000,30.0000,0.0000
195.850,1.0000,0.0000,30.0000,0.0000
195.900,1.0000,0.0000,30.0000,0.0000
195.950,1.0000,0.0000,30.0000,0.0000
196.000,1.0000,0.0000,30.0000,0.0000
196.050,1.0000,0.0000,30.0000,0.0000
196.100,1.0000,0.0000,30.0000,0.0000
196.150,1.0000,0.0000,30.0000,0.0000
196.200,1.0000,0.0000,30.0000,0.0000
196.250,1.0000,0.0000,30.0000,0.0000
196.300,1.0000,0.0000,30.0000,0.0000
196.350,1.0000,0.0000,30.0000,0.0000
196.400,1.0000,0.0000,30.0000,0.0000
196.450,1.0000,0.0000,30.0000,0.0000
196.500,1.0000,0.0000,30.0000,0.0000
196.550,1.0000,0.0000,30.0000,0.0000
196.600,1.0000,0.0000,30.0000,0.0000
196.650,1.0000,0.0000,30.0000,0.0000
196.700,1.0000,0.0000,30.0000,0.0000
196.750,1.0000,0.0000,30.0000,0.0000
196.800,1.0000,0.0000,30.0000,0.0000
196.850,1.0000,0.0000,30.0000,0.0000
196.900,1.0000,0.0000,30.0000,0.0000
196.950,1.0000,0.0000,30.0000,0.0000
197.000,1.0000,0.0000,30.0000,0.0000
197.050,1.0000,0.0000,30.0000,0.0000
197.100,1.0000,0.0000,30.0000,0.0000
197.150,1.0000,0.0000,30.0000,0.0000
197.200,1.0000,0.0000,30.0000,0.0000
197.250,1.0000,0.0000,30.0000,0.0000
197.300,1.0000,0.0000,30.0000,0.0000
197.350,1.0000,0.0000,30.0000,0.0000
197.400,1.0000,0.0000,30.0000,0.0000
197.450,1.0000,0.0000,30.0000,0.0000
197.500,1.0000,0.0000,30.0000,0.0000
197.550,1.0000,0.0000,30.0000,0.0000
197.600,1.0000,0.0000,30.0000,0.0000
197.650,1.0000,0.0000,30.0000,0.0000
197.700,1.0000,0.0000,30.0000,0.0000
197.750,1.0000,0.0000,30.0000,0.0000
197.800,1.0000,0.0000,30.0000,0.0000
197.850,1.0000,0.0000,30.0000,0.0000
197.900,1.0000,0.0000,30.0000,0.0000
197.950,1.0000,0.0000,30.0000,0.0000
198.000,1.0000,0.0000,30.0000,0.0000
198.050,1.0000,0.0000,30.0000,0.0000
198.100,1.0000,0.0000,30.0000,0.0000
198.150,1.0000,0.0000,30.0000,0.0000
198.200,1.0000,0.0000,30.0000,0.0000
198.250,1.0000,0.0000,30.0000,0.0000
198.300,1.0000,0.0000,30.0000,0.0000
198.350,1.0000,0.0000,30.0000,0.0000
198.400,1.0000,0.0000,30.0000,0.0000
198.450,1.0000,0.0000,30.0000,0.0000
198.500,1.0000,0.0000,30.0000,0.0000
198.550,1.0000,0.0000,30.0000,0.0000
198.600,1.0000,0.0000,30.0000,0.0000
198.650,1.0000,0.0000,30.0000,0.0000
198.700,1.0000,0.0000,30.0000,0.0000
198.750,1.0000,0.0000,30.0000,0.0000
198.800,1.0000,0.0000,30.0000,0.0000
198.850,1.0000,0.0000,30.0000,0.0000
198.900,1.0000,0.0000,30.0000,0.0000
198.950,1.0000,0.0000,30.0000,0.0000
199.000,1.0000,0.0000,30.0000,0.0000
199.050,1.0000,0.0000,30.0000,0.0000
199.100,1.0000,0.0000,30.0000,0.0000
199.150,1.0000,0.0000,30.0000,0.0000
199.200,1.0000,0.0000,30.0000,0.0000
199.250,1.0000,0.0000,30.0000,0.0000
199.300,1.0000,0.0000,30.0000,0.0000
199.350,1.0000,0.0000,30.0000,0.0000
199.400,1.0000,0.0000,30.0000,0.0000
199.450,1.0000,0.0000,30.0000,0.0000
199.500,1.0000,0.0000,30.0000,0.0000
199.550,1.0000,0.0000,30.0000,0.0000
199.600,1.0000,0.0000,30.0000,0.0000
199.650,1.0000,0.0000,30.0000,0.0000
199.700,1.0000,0.0000,30.0000,0.0000
199.750,1.0000,0.0000,30.0000,0.0000
199.800,1.0000,0.0000,30.0000,0.0000
199.850,1.0000,0.0000,30.0000,0.0000
199.900,1.0000,0.0000,30.0000,0.0000
199.950,1.0000,0.0000,30.0000,0.0000
200.000,1.0000,0.0000,30.0000,0.0000
200.050,1.0000,0.0000,30.0000,0.0000
200.100,1.0000,0.0000,30.0000,0.0000
200.150,1.0000,0.0000,30.0000,0.0000
200.200,1.0000,0.0000,30.0000,0.0000
200.250,1.0000,0.0000,30.0000,0.0000
200.300,1.0000,0.0000,30.0000,0.0000
200.350,1.0000,0.0000,30.0000,0.0000
200.400,1.0000,0.0000,30.0000,0.0000
200.450,1.0000,0.0000,30.0000,0.0000
200.500,1.0000,0.0000,30.0000,0.0000
200.550,1.0000,0.0000,30.0000,0.0000
200.600,1.0000,0.0000,30.0000,0.0000
200.650,1.0000,0.0000,30.0000,0.0000
200.700,1.0000,0.0000,30.0000,0.0000
200.750,1.0000,0.0000,30.0000,0.0000
200.800,1.0000,0.0000,30.0000,0.0000
200.850,1.0000,0.0000,30.0000,0.0000
200.900,1.0000,0.0000,30.0000,0.0000
200.950,1.0000,0.0000,30.0000,0.0000
201.000,1.0000,0.0000,30.0000,0.0000
201.050,1.0000,0.0000,30.0000,0.0000
201.100,1.0000,0.0000,30.0000,0.0000
201.150,1.0000,0.0000,30.0000,0.0000
201.200,1.0000,0.0000,30.0000,0.0000
201.250,1.0000,0.0000,30.0000,0.0000
201.300,1.0000,0.0000,30.0000,0.0000
201.350,1.0000,0.0000,30.0000,0.0000
201.400,1.0000,0.0000,30.0000,0.0000
201.450,1.0000,0.0000,30.0000,0.0000
201.500,1.0000,0.0000,30.0000,0.0000
201.550,1.0000,0.0000,30.0000,0.0000
201.600,1.0000,0.0000,30.0000,0.0000
201.650,1.0000,0.0000,30.0000,0.0000
201.700,1.0000,0.0000,30.0000,0.0000
201.750,1.0000,0.0000,30.0000,0.0000
201.800,1.0000,0.0000,30.0000,0.0000
201.850,1.0000,0.0000,30.0000,0.0000
201.900,1.0000,0.0000,30.0000,0.0000
201.950,1.0000,0.0000,30.0000,0.0000
202.000,1.0000,0.0000,30.0000,0.0000
202.050,1.0000,0.0000,30.0000,0.0000
202.100,1.0000,0.0000,30.0000,0.0000
202.150,1.0000,0.0000,30.0000,0.0000
202.200,1.0000,0.0000,30.0000,0.0000
202.250,1.0000,0.0000,30.0000,0.0000
202.300,1.0000,0.0000,30.0000,0.0000
202.350,1.0000,0.0000,30.0000,0.0000
202.400,1.0000,0.0000,30.0000,0.0000
202.450,1.0000,0.0000,30.0000,0.0000
202.500,1.0000,0.0000,30.0000,0.0000
202.550,1.0000,0.0000,30.0000,0.0000
202.600,1.0000,0.0000,30.0000,0.0000
202.650,1.0000,0.0000,30.0000,0.0000
202.700,1.0000,0.0000,30.0000,0.0000
202.750,1.0000,0.0000,30.0000,0.0000
202.800,1.0000,0.0000,30.0000,0.0000
202.850,1.0000,0.0000,30.0000,0.0000
202.900,1.0000,0.0000,30.0000,0.0000
202.950,1.0000,0.0000,30.0000,0.0000
203.000,1.0000,0.0000,30.0000,0.0000
203.050,1.0000,0.0000,30.0000,0.0000
203.100,1.0000,0.0000,30.0000,0.0000
203.150,1.0000,0.0000,30.0000,0.0000
203.200,1.0000,0.0000,30.0000,0.0000
203.250,1.0000,0.0000,30.0000,0.0000
203.300,1.0000,0.0000,30.0000,0.0000
203.350,1.0000,0.0000,30.0000,0.0000
203.400,1.0000,0.0000,30.0000,0.0000
203.450,1.0000,0.0000,30.0000,0.0000
203.500,1.0000,0.0000,30.0000,0.0000
203.550,1.0000,0.0000,30.0000,0.0000
203.600,1.0000,0.0000,30.0000,0.0000
203.650,1.0000,0.0000,30.0000,0.0000
203.700,1.0000,0.0000,30.0000,0.0000
203.750,1.0000,0.0000,30.0000,0.0000
203.800,1.0000,0.0000,30.0000,0.0000
203.850,1.0000,0.0000,30.0000,0.0000
203.900,1.0000,0.0000,30.0000,0.0000
203.950,1.0000,0.0000,30.0000,0.0000
204.000,1.0000,0.0000,30.0000,0.0000
204.050,1.0000,0.0000,30.0000,0.0000
204.100,1.0000,0.0000,30.0000,0.0000
204.150,1.0000,0.0000,30.0000,0.0000
204.200,1.0000,0.0000,30.0000,0.0000
204.250,1.0000,0.0000,30.0000,0.0000
204.300,1.0000,0.0000,30.0000,0.0000
204.350,1.0000,0.0000,30.0000,0.0000
204.400,1.0000,0.0000,30.0000,0.0000
204.450,1.0000,0.0000,30.0000,0.0000
204.500,1.0000,0.0000,30.0000,0.0000
204.550,1.0000,0.0000,30.0000,0.0000
204.600,1.0000,0.0000,30.0000,0.0000
204.650,1.0000,0.0000,30.0000,0.0000
204.700,1.0000,0.0000,30.0000,0.0000
204.750,1.0000,0.0000,30.0000,0.0000
204.800,1.0000,0.0000,30.0000,0.0000
204.850,1.0000,0.0000,30.0000,0.0000
204.900,1.0000,0.0000,30.0000,0.0000
204.950,1.0000,0.0000,30.0000,0.0000
205.000,1.0000,0.0000,30.0000,0.0000
205.050,1.0000,0.0000,30.0000,0.0000
205.100,1.0000,0.0000,30.0000,0.0000
205.150,1.0000,0.0000,30.0000,0.0000
205.200,1.0000,0.0000,30.0000,0.0000
205.250,1.0000,0.0000,30.0000,0.0000
205.300,1.0000,0.0000,30.0000,0.0000
205.350,1.0000,0.0000,30.0000,0.0000
205.400,1.0000,0.0000,30.0000,0.0000
205.450,1.0000,0.0000,30.0000,0.0000
205.500,1.0000,0.0000,30.0000,0.0000
205.550,1.0000,0.0000,30.0000,0.0000
205.600,1.0000,0.0000,30.0000,0.0000
205.650,1.0000,0.0000,30.0000,0.0000
205.700,1.0000,0.0000,30.0000,0.0000
205.750,1.0000,0.0000,30.0000,0.0000
205.800,1.0000,0.0000,30.0000,0.0000
205.850,1.0000,0.0000,30.0000,0.0000
205.900,1.0000,0.0000,30.0000,0.0000
205.950,1.0000,0.0000,30.0000,0.0000
206.000,1.0000,0.0000,30.0000,0.0000
206.050,1.0000,0.0000,30.0000,0.0000
206.100,1.0000,0.0000,30.0000,0.0000
206.150,1.0000,0.0000,30.0000,0.0000
206.200,1.0000,0.0000,30.0000,0.0000
206.250,1.0000,0.0000,30.0000,0.0000
206.300,1.0000,0.0000,30.0000,0.0000
206.350,1.0000,0.0000,30.0000,0.0000
206.400,1.0000,0.0000,30.0000,0.0000
206.450,1.0000,0.0000,30.0000,0.0000
206.500,1.0000,0.0000,30.0000,0.0000
206.550,1.0000,0.0000,30.0000,0.0000
206.600,1.0000,0.0000,30.0000,0.0000
206.650,1.0000,0.0000,30.0000,0.0000
206.700,1.0000,0.0000,30.0000,0.0000
206.750,1.0000,0.0000,30.0000,0.0000
206.800,1.0000,0.0000,30.0000,0.0000
206.850,1.0000,0.0000,30.0000,0.0000
206.900,1.0000,0.0000,30.0000,0.0000
206.950,1.0000,0.0000,30.0000,0.0000
207.000,1.0000,0.0000,30.0000,0.0000
207.050,1.0000,0.0000,30.0000,0.0000
207.100,1.0000,0.0000,30.0000,0.0000
207.150,1.0000,0.0000,30.0000,0.0000
207.200,1.0000,0.0000,30.0000,0.0000
207.250,1.0000,0.0000,30.0000,0.0000
207.300,1.0000,0.0000,30.0000,0.0000
207.350,1.0000,0.0000,30.0000,0.0000
207.400,1.0000,0.0000,30.0000,0.0000
207.450,1.0000,0.0000,30.0000,0.0000
207.500,1.0000,0.0000,30.0000,0.0000
207.550,1.0000,0.0000,30.0000,0.0000
207.600,1.0000,0.0000,30.0000,0.0000
207.650,1.0000,0.0000,30.0000,0.0000
207.700,1.0000,0.0000,30.0000,0.0000
207.750,1.0000,0.0000,30.0000,0.0000
207.800,1.0000,0.0000,30.0000,0.0000
207.850,1.0000,0.0000,30.0000,0.0000
207.900,1.0000,0.0000,30.0000,0.0000
207.950,1.0000,0.0000,30.0000,0.0000
208.000,1.0000,0.0000,30.0000,0.0000
208.050,1.0000,0.0000,30.0000,0.0000
208.100,1.0000,0.0000,30.0000,0.0000
208.150,1.0000,0.0000,30.0000,0.0000
208.200,1.0000,0.0000,30.0000,0.0000
208.250,1.0000,0.0000,30.0000,0.0000
208.300,1.0000,0.0000,30.0000,0.0000
208.350,1.0000,0.0000,30.0000,0.0000
208.400,1.0000,0.0000,30.0000,0.0000
208.450,1.0000,0.0000,30.0000,0.0000
208.500,1.0000,0.0000,30.0000,0.0000
208.550,1.0000,0.0000,30.0000,0.0000
208.600,1.0000,0.0000,30.0000,0.0000
208.650,1.0000,0.0000,30.0000,0.0000
208.700,1.0000,0.0000,30.0000,0.0000
208.750,1.0000,0.0000,30.0000,0.0000
208.800,1.0000,0.0000,30.0000,0.0000
208.850,1.0000,0.0000,30.0000,0.0000
208.900,1.0000,0.0000,30.0000,0.0000
208.950,1.0000,0.0000,30.0000,0.0000
209.000,1.0000,0.0000,30.0000,0.0000
209.050,1.0000,0.0000,30.0000,0.0000
209.100,1.0000,0.0000,30.0000,0.0000
209.150,1.0000,0.0000,30.0000,0.0000
209.200,1.0000,0.0000,30.0000,0.0000
209.250,1.0000,0.0000,30.0000,0.0000
209.300,1.0000,0.0000,30.0000,0.0000
209.350,1.0000,0.0000,30.0000,0.0000
209.400,1.0000,0.0000,30.0000,0.0000
209.450,1.0000,0.0000,30.0000,0.0000
209.500,1.0000,0.0000,30.0000,0.0000
209.550,1.0000,0.0000,30.0000,0.0000
209.600,1.0000,0.0000,30.0000,0.0000
209.650,1.0000,0.0000,30.0000,0.0000
209.700,1.0000,0.0000,30.0000,0.0000
209.750,1.0000,0.0000,30.0000,0.0000
209.800,1.0000,0.0000,30.0000,0.0000
209.850,1.0000,0.0000,30.0000,0.0000
209.900,1.0000,0.0000,30.0000,0.0000
209.950,1.0000,0.0000,30.0000,0.0000
210.000,1.0000,0.0000,30.0000,0.0000
210.050,1.0000,0.0000,30.0000,0.0000
210.100,1.0000,0.0000,30.0000,0.0000
210.150,1.0000,0.0000,30.0000,0.0000
210.200,1.0000,0.0000,30.0000,0.0000
210.250,1.0000,0.0000,30.0000,0.0000
210.300,1.0000,0.0000,30.0000,0.0000
210.350,1.0000,0.0000,30.0000,0.0000
210.400,1.0000,0.0000,30.0000,0.0000
210.450,1.0000,0.0000,30.0000,0.0000
210.500,1.0000,0.0000,30.0000,0.0000
210.550,1.0000,0.0000,30.0000,0.0000
210.600,1.0000,0.0000,30.0000,0.0000
210.650,1.0000,0.0000,30.0000,0.0000
210.700,1.0000,0.0000,30.0000,0.0000
210.750,1.0000,0.0000,30.0000,0.0000
210.800,1.0000,0.0000,30.0000,0.0000
210.850,1.0000,0.0000,30.0000,0.0000
210.900,1.0000,0.0000,30.0000,0.0000
210.950,1.0000,0.0000,30.0000,0.0000
211.000,1.0000,0.0000,30.0000,0.0000
211.050,1.0000,0.0000,30.0000,0.0000
211.100,1.0000,0.0000,30.0000,0.0000
211.150,1.0000,0.0000,30.0000,0.0000
211.200,1.0000,0.0000,30.0000,0.0000
211.250,1.0000,0.0000,30.0000,0.0000
211.300,1.0000,0.0000,30.0000,0.0000
211.350,1.0000,0.0000,30.0000,0.0000
211.400,1.0000,0.0000,30.0000,0.0000
211.450,1.0000,0.0000,30.0000,0.0000
211.500,1.0000,0.0000,30.0000,0.0000
211.550,1.0000,0.0000,30.0000,0.0000
211.600,1.0000,0.0000,30.0000,0.0000
211.650,1.0000,0.0000,30.0000,0.0000
211.700,1.0000,0.0000,30.0000,0.0000
211.750,1.0000,0.0000,30.0000,0.0000
211.800,1.0000,0.0000,30.0000,0.0000
211.850,1.0000,0.0000,30.0000,0.0000
211.900,1.0000,0.0000,30.0000,0.0000
211.950,1.0000,0.0000,30.0000,0.0000
212.000,1.0000,0.0000,30.0000,0.0000
212.050,1.0000,0.0000,30.0000,0.0000
212.100,1.0000,0.0000,30.0000,0.0000
212.150,1.0000,0.0000,30.0000,0.0000
212.200,1.0000,0.0000,30.0000,0.0000
212.250,1.0000,0.0000,30.0000,0.0000
212.300,1.0000,0.0000,30.0000,0.0000
212.350,1.0000,0.0000,30.0000,0.0000
212.400,1.0000,0.0000,30.0000,0.0000
212.450,1.0000,0.0000,30.0000,0.0000
212.500,1.0000,0.0000,30.0000,0.0000
212.550,1.0000,0.0000,30.0000,0.0000
212.600,1.0000,0.0000,30.0000,0.0000
212.650,1.0000,0.0000,30.0000,0.0000
212.700,1.0000,0.0000,30.0000,0.0000
212.750,1.0000,0.0000,30.0000,0.0000
212.800,1.0000,0.0000,30.0000,0.0000
212.850,1.0000,0.0000,30.0000,0.0000
212.900,1.0000,0.0000,30.0000,0.0000
212.950,1.0000,0.0000,30.0000,0.0000
213.000,1.0000,0.0000,30.0000,0.0000
213.050,1.0000,0.0000,30.0000,0.0000
213.100,1.0000,0.0000,30.0000,0.0000
213.150,1.0000,0.0000,30.0000,0.0000
213.200,1.0000,0.0000,30.0000,0.0000
213.250,1.0000,0.0000,30.0000,0.0000
213.300,1.0000,0.0000,30.0000,0.0000
213.350,1.0000,0.0000,30.0000,0.0000
213.400,1.0000,0.0000,30.0000,0.0000
213.450,1.0000,0.0000,30.0000,0.0000
213.500,1.0000,0.0000,30.0000,0.0000
213.550,1.0000,0.0000,30.0000,0.0000
213.600,1.0000,0.0000,30.0000,0.0000
213.650,1.0000,0.0000,30.0000,0.0000
213.700,1.0000,0.0000,30.0000,0.0000
213.750,1.0000,0.0000,30.0000,0.0000
213.800,1.0000,0.0000,30.0000,0.0000
213.850,1.0000,0.0000,30.0000,0.0000
213.900,1.0000,0.0000,30.0000,0.0000
213.950,1.0000,0.0000,30.0000,0.0000
214.000,1.0000,0.0000,30.0000,0.0000
214.050,1.0000,0.0000,30.0000,0.0000
214.100,1.0000,0.0000,30.0000,0.0000
214.150,1.0000,0.0000,30.0000,0.0000
214.200,1.0000,0.0000,30.0000,0.0000
214.250,1.0000,0.0000,30.0000,0.0000
214.300,1.0000,0.0000,30.0000,0.0000
214.350,1.0000,0.0000,30.0000,0.0000
214.400,1.0000,0.0000,30.0000,0.0000
214.450,1.0000,0.0000,30.0000,0.0000
214.500,1.0000,0.0000,30.0000,0.0000
214.550,1.0000,0.0000,30.0000,0.0000
214.600,1.0000,0.0000,30.0000,0.0000
214.650,1.0000,0.0000,30.0000,0.0000
214.700,1.0000,0.0000,30.0000,0.0000
214.750,1.0000,0.0000,30.0000,0.0000
214.800,1.0000,0.0000,30.0000,0.0000
214.850,1.0000,0.0000,30.0000,0.0000
214.900,1.0000,0.0000,30.0000,0.0000
214.950,1.0000,0.0000,30.0000,0.0000
215.000,1.0000,0.0000,30.0000,0.0000
215.050,1.0000,0.0000,30.0000,0.0000
215.100,1.0000,0.0000,30.0000,0.0000
215.150,1.0000,0.0000,30.0000,0.0000
215.200,1.0000,0.0000,30.0000,0.0000
215.250,1.0000,0.0000,30.0000,0.0000
215.300,1.0000,0.0000,30.0000,0.0000
215.350,1.0000,0.0000,30.0000,0.0000
215.400,1.0000,0.0000,30.0000,0.0000
215.450,1.0000,0.0000,30.0000,0.0000
215.500,1.0000,0.0000,30.0000,0.0000
215.550,1.0000,0.0000,30.0000,0.0000
215.600,1.0000,0.0000,30.0000,0.0000
215.650,1.0000,0.0000,30.0000,0.0000
215.700,1.0000,0.0000,30.0000,0.0000
